"BASIN_NUM","ELEVATION","STATION_ID","STATION_NAME","ACTUAL_DATE","VALUE"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1995-03-01","22.75"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1995-04-01","9.32"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1995-05-01","6.6"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1995-06-01","1.71"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1995-07-01","0.06"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1995-08-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1995-09-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1995-10-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1995-11-01","0.86"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1995-12-01","11.64"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1996-01-01","15.83"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1996-02-01","12.81"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1996-03-01","8.73"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1996-04-01","6.27"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1996-05-01","7.88"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1996-06-01","0.85"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1996-07-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1996-08-01","0.04"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1996-09-01","0.77"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1996-10-01","2.72"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1996-11-01","9.41"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1996-12-01","26.99"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1997-01-01","21.76"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1997-02-01","1.43"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1997-03-01","1.06"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1997-04-01","1.68"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1997-05-01","0.87"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1997-06-01","2.61"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1997-07-01","0.09"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1997-08-01","0.04"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1997-09-01","0.01"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1997-10-01","3"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1997-11-01","6.54"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1997-12-01","4.91"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1998-01-01","17.58"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1998-02-01","18.14"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1998-03-01","9.75"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1998-04-01","5.71"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1998-05-01","7.41"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1998-06-01","2.1"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1998-07-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1998-08-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1998-09-01","1.41"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1998-10-01","0.82"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1998-11-01","6.58"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1998-12-01","6.52"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1999-01-01","13.88"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1999-02-01","16.98"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1999-03-01","6.3"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1999-04-01","4.49"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1999-05-01","2.26"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1999-06-01","0.65"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1999-07-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1999-08-01","0.29"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1999-09-01","0.2"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1999-10-01","2.03"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1999-11-01","5.61"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","1999-12-01","2.08"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2000-01-01","17.13"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2000-02-01","16.53"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2000-03-01","2.08"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2000-04-01","2.85"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2000-05-01","5.42"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2000-06-01","1.8"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2000-07-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2000-08-01","0.02"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2000-09-01","2.48"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2000-10-01","5.71"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2000-11-01","2.4"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2000-12-01","2.69"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2001-01-01","5.41"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2001-02-01","7.72"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2001-03-01","2.99"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2001-04-01","7.03"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2001-05-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2001-06-01","0.14"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2001-07-01","0.04"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2001-08-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2001-09-01","0.34"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2001-10-01","1.03"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2001-11-01","9.21"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2001-12-01","12.39"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2002-01-01","4.72"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2002-02-01","4.62"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2002-03-01","8.16"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2002-04-01","2.18"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2002-05-01","2.5"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2002-06-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2002-07-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2002-08-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2002-09-01","0.03"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2002-10-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2002-11-01","7.09"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2002-12-01","15.45"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2003-01-01","1.74"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2003-02-01","3.92"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2003-03-01","4.41"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2003-04-01","14.64"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2003-05-01","3.41"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2003-06-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2003-07-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2003-08-01","0.96"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2003-09-01","1.26"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2003-10-01","0.07"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2003-11-01","3.63"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2003-12-01","14.46"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2004-01-01","4.78"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2004-02-01","11.33"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2004-03-01","1.97"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2004-04-01","0.75"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2004-05-01","0.4"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2004-06-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2004-07-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2004-08-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2004-09-01","0.43"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2004-10-01","8.25"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2004-11-01","3.49"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2004-12-01","9.53"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2005-01-01","13.98"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2005-02-01","5.77"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2005-03-01","10.79"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2005-04-01","3.83"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2005-05-01","7.54"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2005-06-01","2.86"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2005-07-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2005-08-01","0.07"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2005-09-01","0.56"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2005-10-01","1.17"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2005-11-01","4.05"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2005-12-01","23.74"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2006-01-01","11.29"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2006-02-01","6.79"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2006-03-01","15.87"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2006-04-01","15.89"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2006-05-01","1.51"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2006-06-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2006-07-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2006-08-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2006-09-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2006-10-01","0.89"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2006-11-01","6.92"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2006-12-01","6.9"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2007-01-01","2.47"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2007-02-01","13.23"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2007-03-01","2.77"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2007-04-01","3.79"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2007-05-01","1.51"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2007-06-01","0.15"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2007-07-01","0.02"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2007-08-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2007-09-01","0.65"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2007-10-01","2.41"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2007-11-01","1.4"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2007-12-01","5.65"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2008-01-01","11.4"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2008-02-01","7.86"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2008-03-01","2.12"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2008-04-01","0.29"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2008-05-01","1.86"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2008-06-01","0.03"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2008-07-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2008-08-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2008-09-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2008-10-01","2.12"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2008-11-01","5.95"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2008-12-01","7.31"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2009-01-01","5.12"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2009-02-01","9.46"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2009-03-01","9.72"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2009-04-01","2.65"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2009-05-01","6.01"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2009-06-01","0.16"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2009-07-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2009-08-01","0.02"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2009-09-01","0.16"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2009-10-01","3.91"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2009-11-01","1.66"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2009-12-01","9.07"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2010-01-01","9.12"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2010-02-01","5.94"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2010-03-01","8.32"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2010-04-01","8.06"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2010-05-01","7.08"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2010-06-01","0.08"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2010-07-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2010-08-01","0"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2010-09-01","0.01"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2010-10-01","9.97"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2010-11-01","10.11"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2010-12-01","17.43"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2011-01-01","2.8"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2011-02-01","NULL"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2011-03-01","NULL"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2011-04-01","NULL"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2011-05-01","NULL"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2011-06-01","NULL"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2011-07-01","NULL"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2011-08-01","NULL"
"7701","3400","PCF","PACIFIC HOUSE (OBSERVER)","2011-09-01","NULL"
"7701","1850","PCV","PLACERVILLE","1873-10-01","0"
"7701","1850","PCV","PLACERVILLE","1873-11-01","0"
"7701","1850","PCV","PLACERVILLE","1873-12-01","9.39"
"7701","1850","PCV","PLACERVILLE","1874-01-01","12.05"
"7701","1850","PCV","PLACERVILLE","1874-02-01","3.61"
"7701","1850","PCV","PLACERVILLE","1874-03-01","9.77"
"7701","1850","PCV","PLACERVILLE","1874-04-01","3.92"
"7701","1850","PCV","PLACERVILLE","1874-05-01","1.96"
"7701","1850","PCV","PLACERVILLE","1874-06-01","0"
"7701","1850","PCV","PLACERVILLE","1874-07-01","0"
"7701","1850","PCV","PLACERVILLE","1874-08-01","0"
"7701","1850","PCV","PLACERVILLE","1874-09-01","0"
"7701","1850","PCV","PLACERVILLE","1874-10-01","3.42"
"7701","1850","PCV","PLACERVILLE","1874-11-01","9.59"
"7701","1850","PCV","PLACERVILLE","1874-12-01","1.18"
"7701","1850","PCV","PLACERVILLE","1875-01-01","12.58"
"7701","1850","PCV","PLACERVILLE","1875-02-01","0.08"
"7701","1850","PCV","PLACERVILLE","1875-03-01","2.88"
"7701","1850","PCV","PLACERVILLE","1875-04-01","2.61"
"7701","1850","PCV","PLACERVILLE","1875-05-01","1.53"
"7701","1850","PCV","PLACERVILLE","1875-06-01","1.84"
"7701","1850","PCV","PLACERVILLE","1875-07-01","0"
"7701","1850","PCV","PLACERVILLE","1875-08-01","0"
"7701","1850","PCV","PLACERVILLE","1875-09-01","0"
"7701","1850","PCV","PLACERVILLE","1875-10-01","1.2"
"7701","1850","PCV","PLACERVILLE","1875-11-01","17.64"
"7701","1850","PCV","PLACERVILLE","1875-12-01","6.75"
"7701","1850","PCV","PLACERVILLE","1876-01-01","10.79"
"7701","1850","PCV","PLACERVILLE","1876-02-01","8.01"
"7701","1850","PCV","PLACERVILLE","1876-03-01","11.86"
"7701","1850","PCV","PLACERVILLE","1876-04-01","3.5"
"7701","1850","PCV","PLACERVILLE","1876-05-01","1.4"
"7701","1850","PCV","PLACERVILLE","1876-06-01","0"
"7701","1850","PCV","PLACERVILLE","1876-07-01","0"
"7701","1850","PCV","PLACERVILLE","1876-08-01","0.07"
"7701","1850","PCV","PLACERVILLE","1876-09-01","0.02"
"7701","1850","PCV","PLACERVILLE","1876-10-01","6.16"
"7701","1850","PCV","PLACERVILLE","1876-11-01","0.78"
"7701","1850","PCV","PLACERVILLE","1876-12-01","0"
"7701","1850","PCV","PLACERVILLE","1877-01-01","9.88"
"7701","1850","PCV","PLACERVILLE","1877-02-01","1.25"
"7701","1850","PCV","PLACERVILLE","1877-03-01","4.2"
"7701","1850","PCV","PLACERVILLE","1877-04-01","0.58"
"7701","1850","PCV","PLACERVILLE","1877-05-01","2.71"
"7701","1850","PCV","PLACERVILLE","1877-06-01","0.07"
"7701","1850","PCV","PLACERVILLE","1877-07-01","0"
"7701","1850","PCV","PLACERVILLE","1877-08-01","0"
"7701","1850","PCV","PLACERVILLE","1877-09-01","0"
"7701","1850","PCV","PLACERVILLE","1877-10-01","0.99"
"7701","1850","PCV","PLACERVILLE","1877-11-01","2.25"
"7701","1850","PCV","PLACERVILLE","1877-12-01","1.55"
"7701","1850","PCV","PLACERVILLE","1878-01-01","10.45"
"7701","1850","PCV","PLACERVILLE","1878-02-01","11.73"
"7701","1850","PCV","PLACERVILLE","1878-03-01","6.53"
"7701","1850","PCV","PLACERVILLE","1878-04-01","1.8"
"7701","1850","PCV","PLACERVILLE","1878-05-01","1.67"
"7701","1850","PCV","PLACERVILLE","1878-06-01","0.05"
"7701","1850","PCV","PLACERVILLE","1878-07-01","0"
"7701","1850","PCV","PLACERVILLE","1878-08-01","0"
"7701","1850","PCV","PLACERVILLE","1878-09-01","0.52"
"7701","1850","PCV","PLACERVILLE","1878-10-01","1.5"
"7701","1850","PCV","PLACERVILLE","1878-11-01","2.04"
"7701","1850","PCV","PLACERVILLE","1878-12-01","0.41"
"7701","1850","PCV","PLACERVILLE","1879-01-01","7.75"
"7701","1850","PCV","PLACERVILLE","1879-02-01","8"
"7701","1850","PCV","PLACERVILLE","1879-03-01","9.38"
"7701","1850","PCV","PLACERVILLE","1879-04-01","6.25"
"7701","1850","PCV","PLACERVILLE","1879-05-01","2.48"
"7701","1850","PCV","PLACERVILLE","1879-06-01","0.33"
"7701","1850","PCV","PLACERVILLE","1879-07-01","0"
"7701","1850","PCV","PLACERVILLE","1879-08-01","0"
"7701","1850","PCV","PLACERVILLE","1879-09-01","0"
"7701","1850","PCV","PLACERVILLE","1879-10-01","3.47"
"7701","1850","PCV","PLACERVILLE","1879-11-01","5.28"
"7701","1850","PCV","PLACERVILLE","1879-12-01","7.53"
"7701","1850","PCV","PLACERVILLE","1880-01-01","4.38"
"7701","1850","PCV","PLACERVILLE","1880-02-01","5.81"
"7701","1850","PCV","PLACERVILLE","1880-03-01","4.66"
"7701","1850","PCV","PLACERVILLE","1880-04-01","17.52"
"7701","1850","PCV","PLACERVILLE","1880-05-01","3.95"
"7701","1850","PCV","PLACERVILLE","1880-06-01","0"
"7701","1850","PCV","PLACERVILLE","1880-07-01","0"
"7701","1850","PCV","PLACERVILLE","1880-08-01","0"
"7701","1850","PCV","PLACERVILLE","1880-09-01","0"
"7701","1850","PCV","PLACERVILLE","1880-10-01","0.35"
"7701","1850","PCV","PLACERVILLE","1880-11-01","0.58"
"7701","1850","PCV","PLACERVILLE","1880-12-01","16.94"
"7701","1850","PCV","PLACERVILLE","1881-01-01","15.53"
"7701","1850","PCV","PLACERVILLE","1881-02-01","7.01"
"7701","1850","PCV","PLACERVILLE","1881-03-01","3.38"
"7701","1850","PCV","PLACERVILLE","1881-04-01","2.36"
"7701","1850","PCV","PLACERVILLE","1881-05-01","0"
"7701","1850","PCV","PLACERVILLE","1881-06-01","1.89"
"7701","1850","PCV","PLACERVILLE","1881-07-01","0"
"7701","1850","PCV","PLACERVILLE","1881-08-01","0"
"7701","1850","PCV","PLACERVILLE","1881-09-01","1.08"
"7701","1850","PCV","PLACERVILLE","1881-10-01","2.8"
"7701","1850","PCV","PLACERVILLE","1881-11-01","2.87"
"7701","1850","PCV","PLACERVILLE","1881-12-01","7.7"
"7701","1850","PCV","PLACERVILLE","1882-01-01","6.71"
"7701","1850","PCV","PLACERVILLE","1882-02-01","5.15"
"7701","1850","PCV","PLACERVILLE","1882-03-01","9.3"
"7701","1850","PCV","PLACERVILLE","1882-04-01","5.53"
"7701","1850","PCV","PLACERVILLE","1882-05-01","1.19"
"7701","1850","PCV","PLACERVILLE","1882-06-01","0.13"
"7701","1850","PCV","PLACERVILLE","1882-07-01","0"
"7701","1850","PCV","PLACERVILLE","1882-08-01","0"
"7701","1850","PCV","PLACERVILLE","1882-09-01","0.93"
"7701","1850","PCV","PLACERVILLE","1882-10-01","5.72"
"7701","1850","PCV","PLACERVILLE","1882-11-01","4.94"
"7701","1850","PCV","PLACERVILLE","1882-12-01","1.98"
"7701","1850","PCV","PLACERVILLE","1883-01-01","3.74"
"7701","1850","PCV","PLACERVILLE","1883-02-01","2.58"
"7701","1850","PCV","PLACERVILLE","1883-03-01","6.88"
"7701","1850","PCV","PLACERVILLE","1883-04-01","3.54"
"7701","1850","PCV","PLACERVILLE","1883-05-01","6.25"
"7701","1850","PCV","PLACERVILLE","1883-06-01","0"
"7701","1850","PCV","PLACERVILLE","1883-07-01","0"
"7701","1850","PCV","PLACERVILLE","1883-08-01","0"
"7701","1850","PCV","PLACERVILLE","1883-09-01","1.67"
"7701","1850","PCV","PLACERVILLE","1883-10-01","3.38"
"7701","1850","PCV","PLACERVILLE","1883-11-01","1.67"
"7701","1850","PCV","PLACERVILLE","1883-12-01","2.63"
"7701","1850","PCV","PLACERVILLE","1884-01-01","6.06"
"7701","1850","PCV","PLACERVILLE","1884-02-01","11.56"
"7701","1850","PCV","PLACERVILLE","1884-03-01","14.46"
"7701","1850","PCV","PLACERVILLE","1884-04-01","11.82"
"7701","1850","PCV","PLACERVILLE","1884-05-01","1.6"
"7701","1850","PCV","PLACERVILLE","1884-06-01","2.51"
"7701","1850","PCV","PLACERVILLE","1884-07-01","0"
"7701","1850","PCV","PLACERVILLE","1884-08-01","0.03"
"7701","1850","PCV","PLACERVILLE","1884-09-01","0.85"
"7701","1850","PCV","PLACERVILLE","1884-10-01","2.47"
"7701","1850","PCV","PLACERVILLE","1884-11-01","0.1"
"7701","1850","PCV","PLACERVILLE","1884-12-01","22.65"
"7701","1850","PCV","PLACERVILLE","1885-01-01","4.15"
"7701","1850","PCV","PLACERVILLE","1885-02-01","0.97"
"7701","1850","PCV","PLACERVILLE","1885-03-01","0.33"
"7701","1850","PCV","PLACERVILLE","1885-04-01","3.32"
"7701","1850","PCV","PLACERVILLE","1885-05-01","0.27"
"7701","1850","PCV","PLACERVILLE","1885-06-01","1.42"
"7701","1850","PCV","PLACERVILLE","1885-07-01","0"
"7701","1850","PCV","PLACERVILLE","1885-08-01","0"
"7701","1850","PCV","PLACERVILLE","1885-09-01","0.55"
"7701","1850","PCV","PLACERVILLE","1885-10-01","0"
"7701","1850","PCV","PLACERVILLE","1885-11-01","15.97"
"7701","1850","PCV","PLACERVILLE","1885-12-01","5.22"
"7701","1850","PCV","PLACERVILLE","1886-01-01","13.03"
"7701","1850","PCV","PLACERVILLE","1886-02-01","1.15"
"7701","1850","PCV","PLACERVILLE","1886-03-01","5.22"
"7701","1850","PCV","PLACERVILLE","1886-04-01","11.75"
"7701","1850","PCV","PLACERVILLE","1886-05-01","1.24"
"7701","1850","PCV","PLACERVILLE","1886-06-01","0.5"
"7701","1850","PCV","PLACERVILLE","1886-07-01","0"
"7701","1850","PCV","PLACERVILLE","1886-08-01","0"
"7701","1850","PCV","PLACERVILLE","1886-09-01","0"
"7701","1850","PCV","PLACERVILLE","1886-10-01","1.42"
"7701","1850","PCV","PLACERVILLE","1886-11-01","0.91"
"7701","1850","PCV","PLACERVILLE","1886-12-01","5.02"
"7701","1850","PCV","PLACERVILLE","1887-01-01","3.18"
"7701","1850","PCV","PLACERVILLE","1887-02-01","14.18"
"7701","1850","PCV","PLACERVILLE","1887-03-01","2.09"
"7701","1850","PCV","PLACERVILLE","1887-04-01","5.71"
"7701","1850","PCV","PLACERVILLE","1887-05-01","0.53"
"7701","1850","PCV","PLACERVILLE","1887-06-01","0.28"
"7701","1850","PCV","PLACERVILLE","1887-07-01","0"
"7701","1850","PCV","PLACERVILLE","1887-08-01","0"
"7701","1850","PCV","PLACERVILLE","1887-09-01","0.58"
"7701","1850","PCV","PLACERVILLE","1887-10-01","0.06"
"7701","1850","PCV","PLACERVILLE","1887-11-01","1.42"
"7701","1850","PCV","PLACERVILLE","1887-12-01","8.34"
"7701","1850","PCV","PLACERVILLE","1888-01-01","11.27"
"7701","1850","PCV","PLACERVILLE","1888-02-01","2.39"
